시장/마트 번호,시장/마트 이름,품목 이름,가격(원),년도-월,점검일자,시장유형 구분(시장/마트) 코드,시장유형 구분(시장/마트) 이름,자치구 이름
19,대림중앙시장,양파(작은망),2500,18-Oct,2018-10-04,1,전통시장,영등포구
19,대림중앙시장,상추,750,18-Oct,2018-10-04,1,전통시장,영등포구
19,대림중앙시장,오이(다다기),500,18-Oct,2018-10-04,1,전통시장,영등포구
19,대림중앙시장,애호박,1500,18-Oct,2018-10-04,1,전통시장,영등포구
19,대림중앙시장,쇠고기(한우불고기),33000,18-Oct,2018-10-04,1,전통시장,영등포구
19,대림중앙시장,돼지고기(생삼겹살),14400,18-Oct,2018-10-04,1,전통시장,영등포구
19,대림중앙시장,닭고기,6000,18-Oct,2018-10-04,1,전통시장,영등포구
19,대림중앙시장,달걀(10개),3000,18-Oct,2018-10-04,1,전통시장,영등포구
19,대림중앙시장,달걀(30개),4500,18-Oct,2018-10-04,1,전통시장,영등포구
19,대림중앙시장,조기,2500,18-Oct,2018-10-04,1,전통시장,영등포구
19,대림중앙시장,명태,3000,18-Oct,2018-10-04,1,전통시장,영등포구
19,대림중앙시장,오징어,3500,18-Oct,2018-10-04,1,전통시장,영등포구
19,대림중앙시장,고등어,2000,18-Oct,2018-10-04,1,전통시장,영등포구
20,영등포전통시장,사과,1000,18-Oct,2018-10-04,1,전통시장,영등포구
20,영등포전통시장,배(신고),1500,18-Oct,2018-10-04,1,전통시장,영등포구
20,영등포전통시장,배추,5000,18-Oct,2018-10-04,1,전통시장,영등포구
20,영등포전통시장,무,2000,18-Oct,2018-10-04,1,전통시장,영등포구
20,영등포전통시장,양파,3000,18-Oct,2018-10-04,1,전통시장,영등포구
20,영등포전통시장,상추,750,18-Oct,2018-10-04,1,전통시장,영등포구
20,영등포전통시장,오이(다다기),500,18-Oct,2018-10-04,1,전통시장,영등포구
20,영등포전통시장,애호박,2000,18-Oct,2018-10-04,1,전통시장,영등포구
20,영등포전통시장,쇠고기(한우불고기),30000,18-Oct,2018-10-04,1,전통시장,영등포구
20,영등포전통시장,돼지고기(생삼겹살),14000,18-Oct,2018-10-04,1,전통시장,영등포구
20,영등포전통시장,닭고기(육계),6000,18-Oct,2018-10-04,1,전통시장,영등포구
20,영등포전통시장,달걀(10개),3000,18-Oct,2018-10-04,1,전통시장,영등포구
20,영등포전통시장,달걀(30개),5000,18-Oct,2018-10-04,1,전통시장,영등포구
20,영등포전통시장,조기(생물수입산),3000,18-Oct,2018-10-04,1,전통시장,영등포구
20,영등포전통시장,명태(냉동수입산),2500,18-Oct,2018-10-04,1,전통시장,영등포구
20,영등포전통시장,오징어,4000,18-Oct,2018-10-04,1,전통시장,영등포구
20,영등포전통시장,고등어,2000,18-Oct,2018-10-04,1,전통시장,영등포구
127,남성시장,사과(부사 300g),1000,18-Oct,2018-10-04,1,전통시장,동작구
127,남성시장,배(신고 600g),2000,18-Oct,2018-10-04,1,전통시장,동작구
127,남성시장,배추(2.5~3kg),3330,18-Oct,2018-10-04,1,전통시장,동작구
127,남성시장,무(1kg),3000,18-Oct,2018-10-04,1,전통시장,동작구
127,남성시장,양파,2000,18-Oct,2018-10-04,1,전통시장,동작구
127,남성시장,상추(100g),1500,18-Oct,2018-10-04,1,전통시장,동작구
127,남성시장,오이(다다기),660,18-Oct,2018-10-04,1,전통시장,동작구
127,남성시장,호박(인큐베이터),1000,18-Oct,2018-10-04,1,전통시장,동작구
127,남성시장,쇠고기(한우1등급),18000,18-Oct,2018-10-04,1,전통시장,동작구
127,남성시장,돼지고기(생삼겹살),12800,18-Oct,2018-10-04,1,전통시장,동작구
127,남성시장,닭고기(육계),4000,18-Oct,2018-10-04,1,전통시장,동작구
127,남성시장,달걀(10개),3000,18-Oct,2018-10-04,1,전통시장,동작구
127,남성시장,달걀(30개),5000,18-Oct,2018-10-04,1,전통시장,동작구
127,남성시장,조기(냉동수입산),2000,18-Oct,2018-10-04,1,전통시장,동작구
127,남성시장,명태(러시아냉동),2500,18-Oct,2018-10-04,1,전통시장,동작구
127,남성시장,오징어(냉동국산),4000,18-Oct,2018-10-04,1,전통시장,동작구
127,남성시장,고등어(생물국산),2000,18-Oct,2018-10-04,1,전통시장,동작구
207,관악신사시장(신림4동),사과(부사 300g),1000,18-Oct,2018-10-04,1,전통시장,관악구
207,관악신사시장(신림4동),배(신고 600g),2000,18-Oct,2018-10-04,1,전통시장,관악구
207,관악신사시장(신림4동),배추(2.5~3kg),4000,18-Oct,2018-10-04,1,전통시장,관악구
207,관악신사시장(신림4동),무(1kg),3000,18-Oct,2018-10-04,1,전통시장,관악구
207,관악신사시장(신림4동),양파,2000,18-Oct,2018-10-04,1,전통시장,관악구
207,관악신사시장(신림4동),상추(100g),1500,18-Oct,2018-10-04,1,전통시장,관악구
207,관악신사시장(신림4동),오이(다다기),660,18-Oct,2018-10-04,1,전통시장,관악구
207,관악신사시장(신림4동),호박(인큐베이터),1000,18-Oct,2018-10-04,1,전통시장,관악구
207,관악신사시장(신림4동),쇠고기(한우1등급),27000,18-Oct,2018-10-04,1,전통시장,관악구
207,관악신사시장(신림4동),돼지고기(생삼겹살),14000,18-Oct,2018-10-04,1,전통시장,관악구
207,관악신사시장(신림4동),닭고기(육계),5000,18-Oct,2018-10-04,1,전통시장,관악구
207,관악신사시장(신림4동),달걀(10개),2000,18-Oct,2018-10-04,1,전통시장,관악구
207,관악신사시장(신림4동),달걀(30개),4500,18-Oct,2018-10-04,1,전통시장,관악구
207,관악신사시장(신림4동),조기(냉동수입산),2000,18-Oct,2018-10-04,1,전통시장,관악구
207,관악신사시장(신림4동),명태(러시아냉동),3000,18-Oct,2018-10-04,1,전통시장,관악구
207,관악신사시장(신림4동),오징어(냉동국산),4000,18-Oct,2018-10-04,1,전통시장,관악구
207,관악신사시장(신림4동),고등어(생물국산),2500,18-Oct,2018-10-04,1,전통시장,관악구
134,신원시장(신림1동),사과(부사 300g),2000,18-Oct,2018-10-04,1,전통시장,관악구
134,신원시장(신림1동),배(신고 600g),3333,18-Oct,2018-10-04,1,전통시장,관악구
134,신원시장(신림1동),배추(2.5~3kg),5000,18-Oct,2018-10-04,1,전통시장,관악구
134,신원시장(신림1동),무(1kg),3000,18-Oct,2018-10-04,1,전통시장,관악구
134,신원시장(신림1동),양파(1.5kg망),4000,18-Oct,2018-10-04,1,전통시장,관악구
134,신원시장(신림1동),상추(100g),1500,18-Oct,2018-10-04,1,전통시장,관악구
134,신원시장(신림1동),오이(다다기),400,18-Oct,2018-10-04,1,전통시장,관악구
134,신원시장(신림1동),애호박,1000,18-Oct,2018-10-04,1,전통시장,관악구
134,신원시장(신림1동),쇠고기(한우불고기),27996,18-Oct,2018-10-04,1,전통시장,관악구
134,신원시장(신림1동),돼지고기(생삼겹살),15000,18-Oct,2018-10-04,1,전통시장,관악구
134,신원시장(신림1동),닭고기(육계),8000,18-Oct,2018-10-04,1,전통시장,관악구
134,신원시장(신림1동),달걀(10개),3000,18-Oct,2018-10-04,1,전통시장,관악구
134,신원시장(신림1동),달걀(30개),6000,18-Oct,2018-10-04,1,전통시장,관악구
134,신원시장(신림1동),조기(국산냉동),1000,18-Oct,2018-10-04,1,전통시장,관악구
134,신원시장(신림1동),명태(냉동수입산),4000,18-Oct,2018-10-04,1,전통시장,관악구
134,신원시장(신림1동),오징어(생물국산),4000,18-Oct,2018-10-04,1,전통시장,관악구
134,신원시장(신림1동),고등어(냉동국산),3000,18-Oct,2018-10-04,1,전통시장,관악구
133,원당종합시장,사과(부사 300g),2000,18-Oct,2018-10-04,1,전통시장,관악구
133,원당종합시장,배(신고 600g),3000,18-Oct,2018-10-04,1,전통시장,관악구
133,원당종합시장,배추(2.5~3kg),5000,18-Oct,2018-10-04,1,전통시장,관악구
133,원당종합시장,무(1kg),2500,18-Oct,2018-10-04,1,전통시장,관악구
133,원당종합시장,양파,3000,18-Oct,2018-10-04,1,전통시장,관악구
133,원당종합시장,상추(100g),1250,18-Oct,2018-10-04,1,전통시장,관악구
133,원당종합시장,오이(다다기),500,18-Oct,2018-10-04,1,전통시장,관악구
133,원당종합시장,호박(인큐베이터),1500,18-Oct,2018-10-04,1,전통시장,관악구
133,원당종합시장,쇠고기(한우1등급),30000,18-Oct,2018-10-04,1,전통시장,관악구
133,원당종합시장,돼지고기(생삼겹살),13800,18-Oct,2018-10-04,1,전통시장,관악구
133,원당종합시장,닭고기(육계),7000,18-Oct,2018-10-04,1,전통시장,관악구
133,원당종합시장,달걀(10개),2500,18-Oct,2018-10-04,1,전통시장,관악구
133,원당종합시장,달걀(30개),6000,18-Oct,2018-10-04,1,전통시장,관악구
133,원당종합시장,조기(국산냉동),1250,18-Oct,2018-10-04,1,전통시장,관악구
133,원당종합시장,명태(러시아냉동),3000,18-Oct,2018-10-04,1,전통시장,관악구
133,원당종합시장,오징어(냉동국산),4000,18-Oct,2018-10-04,1,전통시장,관악구
133,원당종합시장,고등어(냉동국산),2500,18-Oct,2018-10-04,1,전통시장,관악구
217,방림시장,사과(중품),1560,18-Oct,2018-10-04,1,전통시장,서초구
217,방림시장,배(신고 600g),2490,18-Oct,2018-10-04,1,전통시장,서초구
217,방림시장,배추(2.5~3kg),4000,18-Oct,2018-10-04,1,전통시장,서초구
217,방림시장,무(1kg),2500,18-Oct,2018-10-04,1,전통시장,서초구
217,방림시장,양파(1.5kg망),1980,18-Oct,2018-10-04,1,전통시장,서초구
217,방림시장,상추,1980,18-Oct,2018-10-04,1,전통시장,서초구
217,방림시장,오이(다다기),667,18-Oct,2018-10-04,1,전통시장,서초구
217,방림시장,호박,980,18-Oct,2018-10-04,1,전통시장,서초구
217,방림시장,쇠고기(한우불고기),24000,18-Oct,2018-10-04,1,전통시장,서초구
217,방림시장,돼지고기(생삼겹살),14800,18-Oct,2018-10-04,1,전통시장,서초구
217,방림시장,닭고기(육계),7000,18-Oct,2018-10-04,1,전통시장,서초구
217,방림시장,달걀(10개),3000,18-Oct,2018-10-04,1,전통시장,서초구
217,방림시장,달걀(30개),7000,18-Oct,2018-10-04,1,전통시장,서초구
217,방림시장,조기(냉동수입산),3933,18-Oct,2018-10-04,1,전통시장,서초구
217,방림시장,명태(냉동수입산),3000,18-Oct,2018-10-04,1,전통시장,서초구
217,방림시장,오징어(냉동국산),4350,18-Oct,2018-10-04,1,전통시장,서초구
217,방림시장,고등어(생물국산),2900,18-Oct,2018-10-04,1,전통시장,서초구
215,청담삼익시장,사과(부사),1745,18-Oct,2018-10-04,1,전통시장,강남구
215,청담삼익시장,배(신고),2833,18-Oct,2018-10-04,1,전통시장,강남구
215,청담삼익시장,배추(2.5~3kg),6800,18-Oct,2018-10-04,1,전통시장,강남구
215,청담삼익시장,무(1kg),2800,18-Oct,2018-10-04,1,전통시장,강남구
215,청담삼익시장,양파(1.5kg망),3380,18-Oct,2018-10-04,1,전통시장,강남구
215,청담삼익시장,상추(100g),990,18-Oct,2018-10-04,1,전통시장,강남구
215,청담삼익시장,오이(다다기),1060,18-Oct,2018-10-04,1,전통시장,강남구
215,청담삼익시장,애호박,1580,18-Oct,2018-10-04,1,전통시장,강남구
215,청담삼익시장,쇠고기(한우불고기),35880,18-Oct,2018-10-04,1,전통시장,강남구
215,청담삼익시장,돼지고기,21300,18-Oct,2018-10-04,1,전통시장,강남구
215,청담삼익시장,닭고기,7800,18-Oct,2018-10-04,1,전통시장,강남구
215,청담삼익시장,달걀(10개),3980,18-Oct,2018-10-04,1,전통시장,강남구
215,청담삼익시장,달걀(30개),6500,18-Oct,2018-10-04,1,전통시장,강남구
215,청담삼익시장,조기(냉동수입산),5000,18-Oct,2018-10-04,1,전통시장,강남구
215,청담삼익시장,동태,5500,18-Oct,2018-10-04,1,전통시장,강남구
215,청담삼익시장,오징어(냉동국산),6980,18-Oct,2018-10-04,1,전통시장,강남구
215,청담삼익시장,고등어,0,18-Oct,2018-10-04,1,전통시장,강남구
216,도곡시장,사과,1800,18-Oct,2018-10-04,1,전통시장,강남구
216,도곡시장,배,6800,18-Oct,2018-10-04,1,전통시장,강남구
216,도곡시장,배추(2.5~3kg),4800,18-Oct,2018-10-04,1,전통시장,강남구
216,도곡시장,무(세척무),2280,18-Oct,2018-10-04,1,전통시장,강남구
216,도곡시장,양파(1.5kg망),3800,18-Oct,2018-10-04,1,전통시장,강남구
216,도곡시장,상추(100g),1500,18-Oct,2018-10-04,1,전통시장,강남구
216,도곡시장,오이(다다기),780,18-Oct,2018-10-04,1,전통시장,강남구
216,도곡시장,애호박,780,18-Oct,2018-10-04,1,전통시장,강남구
216,도곡시장,쇠고기(한우불고기),38940,18-Oct,2018-10-04,1,전통시장,강남구
216,도곡시장,돼지고기,17880,18-Oct,2018-10-04,1,전통시장,강남구
216,도곡시장,닭고기,8300,18-Oct,2018-10-04,1,전통시장,강남구
216,도곡시장,달걀(10개),4500,18-Oct,2018-10-04,1,전통시장,강남구
216,도곡시장,달걀(30개),4980,18-Oct,2018-10-04,1,전통시장,강남구
216,도곡시장,조기,950,18-Oct,2018-10-04,1,전통시장,강남구
216,도곡시장,동태,4500,18-Oct,2018-10-04,1,전통시장,강남구
216,도곡시장,오징어(냉동국산),4450,18-Oct,2018-10-04,1,전통시장,강남구
216,도곡시장,고등어(생물국산),3500,18-Oct,2018-10-04,1,전통시장,강남구
146,방이시장,사과(부사 300g),2000,18-Oct,2018-10-04,1,전통시장,송파구
146,방이시장,배(신고 600g),3000,18-Oct,2018-10-04,1,전통시장,송파구
146,방이시장,배추(2.5~3kg),3000,18-Oct,2018-10-04,1,전통시장,송파구
146,방이시장,무(1kg),2000,18-Oct,2018-10-04,1,전통시장,송파구
146,방이시장,양파(1.5kg망),3000,18-Oct,2018-10-04,1,전통시장,송파구
146,방이시장,상추(100g),1100,18-Oct,2018-10-04,1,전통시장,송파구
146,방이시장,오이(다다기),700,18-Oct,2018-10-04,1,전통시장,송파구
146,방이시장,호박(인큐베이터),1000,18-Oct,2018-10-04,1,전통시장,송파구
146,방이시장,쇠고기(한우불고기),23000,18-Oct,2018-10-04,1,전통시장,송파구
146,방이시장,돼지고기(생삼겹살),12500,18-Oct,2018-10-04,1,전통시장,송파구
146,방이시장,닭고기,6000,18-Oct,2018-10-04,1,전통시장,송파구
146,방이시장,달걀(10개),3500,18-Oct,2018-10-04,1,전통시장,송파구
146,방이시장,달걀(30개),4500,18-Oct,2018-10-04,1,전통시장,송파구
146,방이시장,냉동참조기(20cm국산),3000,18-Oct,2018-10-04,1,전통시장,송파구
146,방이시장,명태,3000,18-Oct,2018-10-04,1,전통시장,송파구
146,방이시장,오징어,4000,18-Oct,2018-10-04,1,전통시장,송파구
146,방이시장,고등어,3000,18-Oct,2018-10-04,1,전통시장,송파구
145,마천중앙시장,사과(부사 300g),2000,18-Oct,2018-10-04,1,전통시장,송파구
145,마천중앙시장,배(신고 600g),3000,18-Oct,2018-10-04,1,전통시장,송파구
145,마천중앙시장,배추(2.5~3kg),3500,18-Oct,2018-10-04,1,전통시장,송파구
145,마천중앙시장,무,2000,18-Oct,2018-10-04,1,전통시장,송파구
145,마천중앙시장,양파(1.5kg망),3000,18-Oct,2018-10-04,1,전통시장,송파구
145,마천중앙시장,상추(100g),1500,18-Oct,2018-10-04,1,전통시장,송파구
145,마천중앙시장,오이(다다기),800,18-Oct,2018-10-04,1,전통시장,송파구
145,마천중앙시장,호박(인큐베이터),1000,18-Oct,2018-10-04,1,전통시장,송파구
145,마천중앙시장,쇠고기(한우불고기),25000,18-Oct,2018-10-04,1,전통시장,송파구
145,마천중앙시장,돼지고기(생삼겹살),12500,18-Oct,2018-10-04,1,전통시장,송파구
145,마천중앙시장,닭고기(육계),6500,18-Oct,2018-10-04,1,전통시장,송파구
145,마천중앙시장,달걀(10개),3200,18-Oct,2018-10-04,1,전통시장,송파구
145,마천중앙시장,달걀(30개),4500,18-Oct,2018-10-04,1,전통시장,송파구
145,마천중앙시장,조기(냉동국산),3000,18-Oct,2018-10-04,1,전통시장,송파구
145,마천중앙시장,명태(러시아냉동),4000,18-Oct,2018-10-04,1,전통시장,송파구
145,마천중앙시장,오징어(냉동국산),4000,18-Oct,2018-10-04,1,전통시장,송파구
145,마천중앙시장,고등어(생물국산),3000,18-Oct,2018-10-04,1,전통시장,송파구
205,둔촌역전통시장,사과(부사),2000,18-Oct,2018-10-04,1,전통시장,강동구
205,둔촌역전통시장,배(신고)중급(대),2500,18-Oct,2018-10-04,1,전통시장,강동구
205,둔촌역전통시장,배추(2.5~3kg),4000,18-Oct,2018-10-04,1,전통시장,강동구
205,둔촌역전통시장,무(1kg),2500,18-Oct,2018-10-04,1,전통시장,강동구
205,둔촌역전통시장,양파(1.5kg망),2500,18-Oct,2018-10-04,1,전통시장,강동구
205,둔촌역전통시장,상추(100g),750,18-Oct,2018-10-04,1,전통시장,강동구
205,둔촌역전통시장,오이(다다기),700,18-Oct,2018-10-04,1,전통시장,강동구
205,둔촌역전통시장,애호박,1500,18-Oct,2018-10-04,1,전통시장,강동구
205,둔촌역전통시장,쇠고기(육우불고기),20000,18-Oct,2018-10-04,1,전통시장,강동구
205,둔촌역전통시장,돼지고기(삼겹살),12000,18-Oct,2018-10-04,1,전통시장,강동구
205,둔촌역전통시장,닭고기,7000,18-Oct,2018-10-04,1,전통시장,강동구
205,둔촌역전통시장,달걀(10개),2000,18-Oct,2018-10-04,1,전통시장,강동구
205,둔촌역전통시장,달걀(30개),5500,18-Oct,2018-10-04,1,전통시장,강동구
205,둔촌역전통시장,조기(냉동수입산),3000,18-Oct,2018-10-04,1,전통시장,강동구
205,둔촌역전통시장,명태(냉동수입산),3000,18-Oct,2018-10-04,1,전통시장,강동구
205,둔촌역전통시장,오징어(생물국산),3500,18-Oct,2018-10-04,1,전통시장,강동구
205,둔촌역전통시장,고등어(생물국산),3000,18-Oct,2018-10-04,1,전통시장,강동구
151,암사종합시장,사과(부사 300g),2500,18-Oct,2018-10-04,1,전통시장,강동구
151,암사종합시장,배(신고)중급(대),3000,18-Oct,2018-10-04,1,전통시장,강동구
151,암사종합시장,배추(2.5~3kg),4000,18-Oct,2018-10-04,1,전통시장,강동구
151,암사종합시장,무(1kg),3000,18-Oct,2018-10-04,1,전통시장,강동구
151,암사종합시장,양파(1.5kg망),2700,18-Oct,2018-10-04,1,전통시장,강동구
151,암사종합시장,상추,1250,18-Oct,2018-10-04,1,전통시장,강동구
151,암사종합시장,오이(다다기),700,18-Oct,2018-10-04,1,전통시장,강동구
151,암사종합시장,애호박,1500,18-Oct,2018-10-04,1,전통시장,강동구
151,암사종합시장,쇠고기(한우불고기),23800,18-Oct,2018-10-04,1,전통시장,강동구
151,암사종합시장,돼지고기(삼겹살),12800,18-Oct,2018-10-04,1,전통시장,강동구
151,암사종합시장,닭고기,7000,18-Oct,2018-10-04,1,전통시장,강동구
151,암사종합시장,달걀(10개),2400,18-Oct,2018-10-04,1,전통시장,강동구
151,암사종합시장,달걀(30개),4200,18-Oct,2018-10-04,1,전통시장,강동구
151,암사종합시장,조기(냉동수입산),3000,18-Oct,2018-10-04,1,전통시장,강동구
151,암사종합시장,명태(45cm수입산),3000,18-Oct,2018-10-04,1,전통시장,강동구
151,암사종합시장,오징어(생물국산),3500,18-Oct,2018-10-04,1,전통시장,강동구
151,암사종합시장,고등어(생물국산),3000,18-Oct,2018-10-04,1,전통시장,강동구
1,통인시장,사과(부사 300g),3000,18-Sep,2018-09-27,1,전통시장,종로구
1,통인시장,배(신고 600g),4000,18-Sep,2018-09-27,1,전통시장,종로구
1,통인시장,배추(중간),6000,18-Sep,2018-09-27,1,전통시장,종로구
1,통인시장,무(세척무 중),3000,18-Sep,2018-09-27,1,전통시장,종로구
1,통인시장,양파(1.5kg망),4000,18-Sep,2018-09-27,1,전통시장,종로구
1,통인시장,상추(100g),1000,18-Sep,2018-09-27,1,전통시장,종로구
1,통인시장,오이(다다기),700,18-Sep,2018-09-27,1,전통시장,종로구
1,통인시장,호박(인큐베이터),2000,18-Sep,2018-09-27,1,전통시장,종로구
1,통인시장,쇠고기(한우불고기),22000,18-Sep,2018-09-27,1,전통시장,종로구
1,통인시장,돼지고기(생삼겹살),14000,18-Sep,2018-09-27,1,전통시장,종로구
1,통인시장,닭고기(육계),6000,18-Sep,2018-09-27,1,전통시장,종로구
1,통인시장,달걀(10개),2000,18-Sep,2018-09-27,1,전통시장,종로구
1,통인시장,달걀(30개),5500,18-Sep,2018-09-27,1,전통시장,종로구
1,통인시장,조기(생물국산),3500,18-Sep,2018-09-27,1,전통시장,종로구
1,통인시장,명태(러시아냉동),3500,18-Sep,2018-09-27,1,전통시장,종로구
1,통인시장,오징어(생물국산),5000,18-Sep,2018-09-27,1,전통시장,종로구
1,통인시장,고등어(생물국산),6000,18-Sep,2018-09-27,1,전통시장,종로구
55,광장시장,사과(부사 300g),3000,18-Sep,2018-09-27,1,전통시장,종로구
55,광장시장,배(신고 600g),4000,18-Sep,2018-09-27,1,전통시장,종로구
55,광장시장,배추(2.5~3kg),6000,18-Sep,2018-09-27,1,전통시장,종로구
55,광장시장,무(세척무 중),4000,18-Sep,2018-09-27,1,전통시장,종로구
55,광장시장,양파(1.5kg망),4000,18-Sep,2018-09-27,1,전통시장,종로구
55,광장시장,상추(100g),1500,18-Sep,2018-09-27,1,전통시장,종로구
55,광장시장,오이(다다기),700,18-Sep,2018-09-27,1,전통시장,종로구
55,광장시장,호박(인큐베이터),2000,18-Sep,2018-09-27,1,전통시장,종로구
55,광장시장,쇠고기(한우불고기),30000,18-Sep,2018-09-27,1,전통시장,종로구
55,광장시장,돼지고기(생삼겹살),13000,18-Sep,2018-09-27,1,전통시장,종로구
55,광장시장,닭고기(육계),6000,18-Sep,2018-09-27,1,전통시장,종로구
55,광장시장,달걀(10개),2000,18-Sep,2018-09-27,1,전통시장,종로구
55,광장시장,달걀(30개),5000,18-Sep,2018-09-27,1,전통시장,종로구
55,광장시장,조기(냉동수입산),5000,18-Sep,2018-09-27,1,전통시장,종로구
55,광장시장,명태(생물수입산),5000,18-Sep,2018-09-27,1,전통시장,종로구
55,광장시장,오징어(생물국산),5000,18-Sep,2018-09-27,1,전통시장,종로구
55,광장시장,고등어(생물국산),5000,18-Sep,2018-09-27,1,전통시장,종로구
199,서울중앙시장,사과(부사 300g),2500,18-Sep,2018-09-27,1,전통시장,중구
199,서울중앙시장,배(중품),3200,18-Sep,2018-09-27,1,전통시장,중구
199,서울중앙시장,배추(중간),5000,18-Sep,2018-09-27,1,전통시장,중구
199,서울중앙시장,무(세척무),2800,18-Sep,2018-09-27,1,전통시장,중구
199,서울중앙시장,양파(1.5kg망),2700,18-Sep,2018-09-27,1,전통시장,중구
199,서울중앙시장,상추(100g),2000,18-Sep,2018-09-27,1,전통시장,중구
199,서울중앙시장,오이(다다기),800,18-Sep,2018-09-27,1,전통시장,중구
199,서울중앙시장,호박(인큐베이터)중간,1900,18-Sep,2018-09-27,1,전통시장,중구
199,서울중앙시장,쇠고기(한우불고기),31000,18-Sep,2018-09-27,1,전통시장,중구
199,서울중앙시장,돼지고기(생삼겹살),12000,18-Sep,2018-09-27,1,전통시장,중구
199,서울중앙시장,닭고기(육계),6000,18-Sep,2018-09-27,1,전통시장,중구
199,서울중앙시장,달걀(10개),2500,18-Sep,2018-09-27,1,전통시장,중구
199,서울중앙시장,달걀(30개),5000,18-Sep,2018-09-27,1,전통시장,중구
199,서울중앙시장,명태(러시아냉동),3200,18-Sep,2018-09-27,1,전통시장,중구
199,서울중앙시장,조기(냉동수입산),3500,18-Sep,2018-09-27,1,전통시장,중구
199,서울중앙시장,오징어,5000,18-Sep,2018-09-27,1,전통시장,중구
199,서울중앙시장,고등어,2500,18-Sep,2018-09-27,1,전통시장,중구
11,남대문시장,사과(부사 300g),2600,18-Sep,2018-09-27,1,전통시장,중구
11,남대문시장,배(중품),3300,18-Sep,2018-09-27,1,전통시장,중구
11,남대문시장,배추(중간),4950,18-Sep,2018-09-27,1,전통시장,중구
11,남대문시장,무(세척무),2850,18-Sep,2018-09-27,1,전통시장,중구
11,남대문시장,양파(1.5kg망),2700,18-Sep,2018-09-27,1,전통시장,중구
11,남대문시장,상추(100g),2100,18-Sep,2018-09-27,1,전통시장,중구
11,남대문시장,오이(다다기),700,18-Sep,2018-09-27,1,전통시장,중구
11,남대문시장,호박(인큐베이터)중간,1950,18-Sep,2018-09-27,1,전통시장,중구
11,남대문시장,쇠고기(한우불고기),31500,18-Sep,2018-09-27,1,전통시장,중구
11,남대문시장,돼지고기(생삼겹살),12000,18-Sep,2018-09-27,1,전통시장,중구
11,남대문시장,닭고기(육계),6000,18-Sep,2018-09-27,1,전통시장,중구
11,남대문시장,달걀(10개),2550,18-Sep,2018-09-27,1,전통시장,중구
11,남대문시장,달걀(30개),5500,18-Sep,2018-09-27,1,전통시장,중구
11,남대문시장,조기(냉동수입산),3300,18-Sep,2018-09-27,1,전통시장,중구
11,남대문시장,명태(러시아냉동),3500,18-Sep,2018-09-27,1,전통시장,중구
11,남대문시장,오징어,5000,18-Sep,2018-09-27,1,전통시장,중구
11,남대문시장,고등어,2500,18-Sep,2018-09-27,1,전통시장,중구
62,후암시장,사과(부사)중급(대),2000,18-Sep,2018-09-27,1,전통시장,용산구
62,후암시장,배(중품)신고,2500,18-Sep,2018-09-27,1,전통시장,용산구
62,후암시장,배추(2.5~3kg),6000,18-Sep,2018-09-27,1,전통시장,용산구
62,후암시장,무(1kg),3000,18-Sep,2018-09-27,1,전통시장,용산구
62,후암시장,양파(1.5kg망),3000,18-Sep,2018-09-27,1,전통시장,용산구
62,후암시장,상추(100g),2000,18-Sep,2018-09-27,1,전통시장,용산구
62,후암시장,오이(다다기),600,18-Sep,2018-09-27,1,전통시장,용산구
62,후암시장,애호박,1400,18-Sep,2018-09-27,1,전통시장,용산구
62,후암시장,쇠고기(한우1등급),27000,18-Sep,2018-09-27,1,전통시장,용산구
62,후암시장,돼지고기(생삼겹살),13140,18-Sep,2018-09-27,1,전통시장,용산구
62,후암시장,닭고기(육계),5000,18-Sep,2018-09-27,1,전통시장,용산구
62,후암시장,달걀(10개),2500,18-Sep,2018-09-27,1,전통시장,용산구
62,후암시장,달걀(30개),5000,18-Sep,2018-09-27,1,전통시장,용산구
62,후암시장,조기(국산생물),1000,18-Sep,2018-09-27,1,전통시장,용산구
62,후암시장,명태(러시아냉동),3500,18-Sep,2018-09-27,1,전통시장,용산구
62,후암시장,오징어(냉동국산),4000,18-Sep,2018-09-27,1,전통시장,용산구
62,후암시장,고등어(생물국산),2000,18-Sep,2018-09-27,1,전통시장,용산구
10,용문시장,사과(부사 300g),3250,18-Sep,2018-09-27,1,전통시장,용산구
10,용문시장,배(신고 600g),3450,18-Sep,2018-09-27,1,전통시장,용산구
10,용문시장,배추(중간),2500,18-Sep,2018-09-27,1,전통시장,용산구
10,용문시장,무(1kg),3500,18-Sep,2018-09-27,1,전통시장,용산구
10,용문시장,양파(1.5kg망),2200,18-Sep,2018-09-27,1,전통시장,용산구
10,용문시장,상추,1733,18-Sep,2018-09-27,1,전통시장,용산구
10,용문시장,오이(다다기),650,18-Sep,2018-09-27,1,전통시장,용산구
10,용문시장,애호박,2200,18-Sep,2018-09-27,1,전통시장,용산구
10,용문시장,쇠고기(한우불고기),28800,18-Sep,2018-09-27,1,전통시장,용산구
10,용문시장,돼지고기(삼겹살),13800,18-Sep,2018-09-27,1,전통시장,용산구
10,용문시장,닭고기(육계),6000,18-Sep,2018-09-27,1,전통시장,용산구
10,용문시장,달걀(10개),2900,18-Sep,2018-09-27,1,전통시장,용산구
10,용문시장,달걀(30개),6500,18-Sep,2018-09-27,1,전통시장,용산구
10,용문시장,조기(국산냉동),833,18-Sep,2018-09-27,1,전통시장,용산구
